F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
37.7649,0.04441413,35.63795,37.87052,39.30206,3.664108,87.07869,115.2601,15.45623,9.231252,1.046747,0.3519553,0.7507844,1.000164,1.376159,0.6253742,8.370983,4.899725,8.010044,4.808325,0.5627527,0.5971212,24.9413,0.4127567,1.907917,3.751248,1.098108,9.495546,-14.35919,-0.8903052,0.02578138,0.8520593,1.036837,0.664507,9.108692,0.3657972,11.73099,0.8899528,25.54002,0.3800589,697.0764,0.2331125,1530.632,0.1289148,-69.39634,-1.169488,1651.909,0.1121991,1306.248,0.2340349,-70.94488,-1.024801,2539.435,0.09965704,1074.162,0.2389247,-75.90051,-0.922647,-17.09307,-0.3877766,28.25474,0.2983561,0.06406115,0.3005822,-0.02267046,-0.5166167,0.6538915,0.4874408,29.06238,0.2587755,2.754349,2.441089,2.76032,4.072337,-16.92387,-0.8199325,-7.346767,15.28277,0.03824822,-0.01235925,0.3652858,6.024096,2.484472,0.2875,0.2609957,0.074,0.04673328,-15.82683
32.49323,0.2028231,29.02365,30.01468,33.45662,4.432964,169.531,99.79124,111.6898,121.5243,1.319594,0.6921967,0.3787191,1.039936,2.307869,1.92915,18.06647,7.325855,12.2101,4.241971,0.7096376,0.8475385,24.13576,0.3161929,-8.174356,-1.201822,3.574739,3.81992,-19.03676,-0.7708979,0.04484003,1.343268,1.377356,0.7713055,5.605242,0.577155,-3.955079,-2.373079,14.61471,0.5288527,584.6935,0.383976,1566.747,0.1384933,-47.91327,-1.769074,1466.512,0.1057878,1241.304,0.2764116,-45.09943,-1.696239,2446.068,0.06736992,973.3502,0.2129641,-53.19336,-1.361852,-10.05136,-0.4367114,22.80601,0.2184667,0.06683191,0.3441201,-0.02106717,-0.3866293,0.8672743,0.6827112,25.97063,0.2417843,-8.963281,-1.202732,1.827615,6.682519,-23.2293,-0.5862336,-5.563226,14.21926,0.03067581,-0.002573034,0.2354672,3.488372,1.796407,0.4333333,0.1885618,0.09666667,0.07039571,-15.03508
38.69275,0.02477352,37.84393,38.14782,39.72359,1.879658,8.807414,1.580567,7.885581,1.371307,0.9503802,0.7371712,0.2678106,0.9161487,1.540623,1.272813,8.330763,6.555501,8.024077,3.844955,0.4618213,1.168672,19.9886,0.3860711,-7.186613,-0.9724129,4.051775,2.687765,-20.81629,-0.7123401,0.02162148,0.8956545,1.145713,0.6303521,8.17201,0.4031209,16.77267,0.4581495,29.44592,0.2720366,548.5341,0.2447734,1555.239,0.1608407,-132.8135,-0.6976081,1503.159,0.09976397,1164.5,0.1344787,-117.4521,-0.7651269,2343.581,0.04181877,1048.274,0.1313699,-121.5132,-0.704856,-11.36133,-0.3573944,20.67746,0.269095,0.06349251,0.2755724,-0.02376261,-0.4501988,0.8775516,0.6719539,26.24444,0.1684627,-7.064496,-0.984329,6.062387,2.579952,-35.659,-0.2399596,-3.716847,13.1773,0.01042895,-0.006143618,0.1416198,2.040816,1.408451,0.31,0.09,0.25,0.1849324,-17.51302
37.2332,0.0335326,36.46493,36.61145,37.64973,1.184803,20.02432,0,22.3163,0,1.379118,0.3788401,0.8541922,1.191367,2.006644,1.152451,8.689036,2.114832,-3.407228,6.627395,0.958776,0.729566,33.89134,0.2553787,-0.8734325,-10.25245,-3.030583,-4.126544,-24.03711,-0.3573525,0.01328479,1.227015,0.8701242,0.9239224,10.13845,0.2628914,17.65921,0.3892772,35.09405,0.08904128,645.3887,0.2738054,1502.43,0.08893055,-63.29517,-1.261033,1624.634,0.1631456,1373.036,0.2430204,-63.10131,-1.077264,2575.816,0.08896438,1138.6,0.3423007,-68.94443,-0.940754,-19.6262,-0.3205502,31.4632,0.1551964,0.06274795,0.2346649,-0.03392278,-0.2767411,0.8304194,0.520093,36.73656,0.1376574,3.106105,2.564874,1.972978,6.020795,-20.93999,-0.3745739,-8.926766,18.2994,0.01837759,-0.03722411,0.4467894,6.666667,2.564103,0.3,0,0.07,0,-12.95127
27.85026,0.130999,25.84239,26.66796,27.4501,1.60771,58.00521,0,6.270757,0,1.066539,0.7749729,0.1973906,0.8465577,2.049754,1.852363,13.86978,13.38475,16.51914,10.05294,0.6757417,0.9301673,24.79572,0.4816662,-4.486772,-1.10128,10.30152,1.554591,-8.643038,-1.74121,0.04627837,1.196724,1.840074,0.8157955,4.962409,0.6106041,0.7641227,11.59175,14.59314,0.4792859,546.7217,0.3403679,1431.413,0.1357645,-95.83303,-0.9932441,1529.891,0.1534475,1119.302,0.2499376,-101.4994,-0.874823,2408.833,0.1017228,948.3349,0.2005049,-103.0397,-0.8456368,-15.43474,-0.4109329,22.28111,0.3407717,0.05927871,0.1929948,-0.03521686,-0.5246486,1.133791,0.45525,33.04302,0.1896943,-2.390531,-2.002511,10.81792,1.725697,-13.69811,-1.166854,-4.45421,11.3435,0.03752335,-0.003379113,0.2453172,3.125,3.296703,0.15,0.1485485,0.0975,0.05931905,-12.95828
43.79388,0.0711862,41.60748,41.84792,46.22023,4.612743,0.2238107,0,0,0,1.113446,0.7075335,0.3315201,1.015627,1.744519,1.412999,14.15808,8.57304,8.166568,4.77064,0.7167063,0.8239765,24.80948,0.2128053,-15.35945,-0.7882732,-13.84007,-0.5782385,-34.0667,-0.3062379,0.02555471,1.095261,1.385799,0.6296769,8.347136,0.3007947,7.932342,0.6330281,20.75243,0.481701,828.721,0.1337316,1418.232,0.1201521,-99.13702,-0.975711,1635.828,0.06370746,1211.465,0.2157897,-94.77754,-0.9863376,2621.499,0.04583382,962.5671,0.2859304,-100.4285,-0.8748051,-8.457007,-0.5785505,21.21272,0.2528513,0.07166672,0.4211309,-0.01904662,-0.5337905,1.146628,0.4618226,21.74165,0.2401307,-22.85139,-0.5511693,-14.82917,-0.5914879,-39.12598,-0.2577509,-13.88781,26.52077,0.08883904,-0.0243407,0.3488421,2.272727,1.25,0.44,0,0.165,0.135,-16.8656
30.9244,0.08587418,28.49512,29.93131,34.42,5.924873,60.78028,44.38522,25.7886,34.21238,1.045591,0.5561388,0.6082442,0.9401019,1.334643,0.7263985,8.248064,2.307966,7.488598,3.130063,0.5512992,0.8722612,18.00404,0.7849166,4.156611,3.159496,6.361885,2.132899,-11.96385,-1.149278,0.02653181,0.7763447,1.285524,0.4272242,4.911225,0.4433943,-6.275609,-1.578458,16.90341,0.4623863,649.5259,0.3496283,1518.632,0.1601731,-87.25246,-1.083079,1540.742,0.1182559,1264.617,0.2429374,-86.94476,-1.045506,2478.113,0.05932031,889.247,0.2022283,-89.20556,-0.9975423,-12.47476,-0.3567345,20.99459,0.2762387,0.07221361,0.1483673,-0.02239796,-0.4005994,0.7353805,0.7059159,24.0358,0.4853851,-1.057934,-11.13395,5.047942,3.175015,-18.18002,-0.8073971,-7.099575,13.25569,0.05413054,-0.01068674,0.3401711,4.273504,2.678571,0.21,0.1104536,0.105,0.03354102,-18.15177
36.24562,0.1222582,34.68726,36.08858,36.81933,2.132065,1125.412,0,36.68244,21.93462,1.064852,0.3250183,0.7508438,1.016727,1.339437,0.5885933,9.192519,7.731751,10.86966,13.36637,0.4940256,0.6727116,19.53728,0.5225561,2.566606,3.255291,14.68719,0.6420206,-13.61554,-0.6265109,0.02344233,0.6870526,1.265404,0.6213486,6.285346,0.3700219,4.509233,1.797251,20.98981,0.3832459,697.8842,0.105155,1380.559,0.09315903,-114.6082,-0.7947809,1728.407,0.06935675,1044.495,0.1756402,-121.0491,-0.6822531,2550.366,0.04722348,1045.935,0.2101363,-120.5374,-0.6885691,-13.66124,-0.42561,19.50678,0.4220719,0.02240549,0.8749286,-0.0304647,-0.325136,0.5272793,0.5151579,25.59603,0.2807553,3.660446,1.848919,17.22784,0.5723293,-17.50339,-0.4461005,-6.372967,10.80067,0.000865949,-0.0227967,0.4838125,5.166052,3.383459,0.1233333,0.124811,0.15,0.09475113,-20.41693
40.77608,0.05788239,39.12587,39.34231,43.14178,4.015911,36.6115,0,14.35539,0,1.836421,0.2648453,1.376808,1.879272,2.344745,0.967937,23.7661,10.38284,-4.51989,8.857331,1.625873,0.639022,24.38607,0.2011963,-9.857244,-0.5810488,-8.123302,-0.5271236,-32.00561,-0.447682,0.02687323,0.727049,2.249521,0.4469806,6.39056,0.3776225,8.389372,0.7253929,24.85816,0.2238644,785.7645,0.1355464,1387.089,0.08763997,-65.04662,-1.091864,1606.551,0.06109008,1143.332,0.1112929,-65.60872,-1.021818,2546.851,0.0420465,957.1085,0.1167094,-74.91839,-0.8243292,-7.160084,-0.6614837,22.79539,0.1972219,0.04322208,0.3755992,-0.01642017,-0.5577466,1.342193,0.5204041,24.62699,0.2001874,-10.8951,-0.5645348,-8.550903,-0.4595489,-30.15251,-0.4519977,-9.756995,23.58192,0.06129897,-0.01657741,1.879489,5.128205,8.823529,0.07333333,0.004714045,0.025,0.005,-12.71993
38.53416,0.06797769,36.48926,37.25118,40.79163,4.302368,16.34935,3.502547,12.17092,6.75709,1.219736,0.4699283,0.6111936,1.208185,1.595781,0.9845875,11.4333,6.372173,7.764422,4.623719,0.5407689,0.7053943,16.80732,0.5759866,-0.8008341,-10.70117,6.453929,1.736123,-13.39087,-0.8275133,0.01674063,0.9836541,0.963564,0.86608,10.09354,0.3208999,13.4883,0.9089587,24.14284,0.3621185,691.7905,0.2650995,1457.745,0.1425744,-94.14129,-0.9874399,1621.228,0.09238524,1212.418,0.2390408,-97.78309,-0.8823854,2501.329,0.06053896,1022.493,0.1919842,-101.8553,-0.813105,-12.78122,-0.4536983,23.55814,0.3243442,0.04732274,0.4582305,-0.01215434,-0.940235,0.7428485,0.5315908,22.39722,0.2853975,0.02003163,464.8482,8.48344,1.494249,-18.16521,-0.6187697,-2.462166,10.15797,0.006030103,-0.004101126,0.2894695,2.608696,2.058824,0.2671428,0.1163387,0.1725,0.1417524,-16.11964
37.61221,0.09250819,35.65146,36.82145,41.39628,5.744823,122.1516,137.2385,207.5766,224.4656,0.9800925,0.4663534,0.5268283,0.8971879,1.397343,0.8705148,12.255,3.453178,6.317149,2.439354,0.6970245,0.7453544,28.68719,0.2986731,-3.756222,-2.195558,-3.110059,-5.419104,-36.03722,-0.2887491,0.03933795,1.220689,1.598925,0.5909113,5.437077,0.8450232,11.23437,0.9576455,29.32907,0.4239851,672.7005,0.2832857,1494.651,0.1339482,-55.64662,-1.569395,1568.416,0.1435023,1201.962,0.2044765,-56.72525,-1.282677,2572.909,0.07382296,941.3155,0.2039791,-61.22221,-1.148618,-17.00651,-0.3843473,27.01482,0.3289857,0.08475099,0.1974045,-0.0358015,-0.4117195,0.7484111,0.703139,29.53534,0.3165896,-3.538579,-2.523549,-5.704474,-3.014477,-36.80147,-0.2815403,-15.09206,24.0733,0.07832403,-0.03286489,0.6145819,3.535354,2.072539,0.3675,0.1118872,0.0925,0.05494315,-16.46857
44.50327,0.09989074,39.74434,44.44288,49.88247,10.13813,31.5676,0,-219.9027,0,1.531708,0.4290515,1.046645,1.230184,2.255973,1.209328,24.10265,2.892008,9.272346,10.11905,1.174832,0.7454618,19.49301,0.3265431,-13.95424,-0.6406473,-35.78953,-0.4191565,-27.31857,-0.3455353,0.03620816,1.065971,1.262847,0.4736598,7.59288,0.3845764,6.954539,1.141149,29.75874,0.2855865,883.8337,0.09320088,1379.204,0.1587553,-23.23026,-2.547849,1685.624,0.05846211,1129.571,0.1676369,-27.07401,-1.96261,2666.931,0.064734,1209.975,0.6268889,-44.17338,-1.095531,-3.108275,-1.196639,23.70202,0.2663144,0.07415476,0.372993,-0.01622967,-0.5041649,1.329005,0.6908004,19.08757,0.3675513,-13.24985,-0.7149163,-34.52595,-0.4532531,-28.19921,-0.368169,-5.648133,24.20131,0.053978,-0.0250672,0.4733412,5.454545,4.081633,0.21,0.06,0.04,0,-14.21114
38.12418,0.05518626,36.32283,37.76996,40.43193,4.1091,73.41786,97.5499,34.70181,16.08026,1.508141,0.4881972,0.7983264,1.548733,2.173086,1.37476,19.77608,7.805219,12.91889,7.262344,1.039037,0.7114936,26.47936,0.2884887,-8.549477,-1.377263,1.420887,9.713448,-22.90769,-0.4727697,0.02431665,1.082732,1.081538,0.8395388,9.830287,0.3648188,15.00436,0.8130108,24.76999,0.3030251,632.2452,0.2675399,1449.263,0.1266013,-35.12887,-1.882663,1586.928,0.1131512,1087.322,0.2046851,-35.93449,-1.560966,2542.631,0.09587622,1074.163,0.293507,-42.33922,-1.272479,-14.30342,-0.3864518,24.65653,0.2690419,0.06633103,0.296741,-0.0255147,-0.3484122,1.190506,0.6064132,28.0352,0.2424329,-9.730049,-1.224381,1.111653,13.29614,-24.5523,-0.4516688,-11.96491,19.55353,0.01747792,-0.01790778,0.2230292,5.343512,2.380952,0.36,0.1838478,0.04,0.008164966,-12.88259
39.68827,0.04038098,38.51845,39.31284,41.33313,2.814674,26.25297,10.45345,7.92897,19.71564,1.84558,0.2801788,1.447815,1.773648,2.297513,0.8496975,9.518573,3.932395,16.07888,5.109344,1.101886,0.5507086,22.79649,0.2609094,-12.15097,-0.6018668,-0.8764129,-8.23205,-40.15883,-0.2694469,0.01878988,1.060871,1.010599,0.5943356,9.392076,0.3690099,14.68898,0.4952344,27.40799,0.1387441,746.5382,0.1682647,1387.991,0.1219166,-1.614123,-4.706594,1709.767,0.08010808,1084.71,0.1596426,-15.49115,-0.3953191,2583.723,0.04885601,1061.857,0.2451347,-20.94168,-0.2826068,-12.98892,-0.3116383,22.28094,0.1781213,0.07596792,0.1393418,-0.0381776,-0.3989649,1.071177,0.4979231,23.15014,0.2634157,-11.5021,-0.6317101,-0.05446009,-128.0465,-40.90405,-0.2683969,0,0,0,0,0,4.938272,1.351351,0.73,0,0,0,-12.01432
39.46288,0.04818583,38.37439,39.28757,40.314,1.939617,104.4578,109.5186,51.59523,31.7954,1.237665,0.5409511,0.5110478,1.193984,1.835949,1.324901,10.36102,5.192115,9.454527,4.40919,0.6710549,0.9827104,20.34614,0.5511252,-4.846621,-2.35463,-4.885889,-2.614721,-34.15473,-0.4843289,0.02118117,1.263294,1.070014,0.8184632,9.737108,0.4144156,11.21691,0.9846283,26.54447,0.3544271,725.7115,0.2033406,1470.367,0.1892091,-55.05333,-1.52493,1686.726,0.1008585,1193.065,0.3193912,-57.36643,-1.290301,2530.625,0.08756461,1231.104,0.3969436,-62.89468,-1.130803,-12.35632,-0.4417526,22.23459,0.3495715,0.06524704,0.2634179,-0.03166253,-0.4335661,0.6867704,0.6726726,22.982,0.4352163,-6.284899,-1.832268,-5.45274,-2.552081,-37.02478,-0.4336463,-6.206764,12.16621,0.04220496,-0.02298486,0.6991639,4.020101,2.590674,0.288,0.1944633,0.095,0.05678908,-15.53536
38.42655,0.02029915,37.91616,38.2701,38.69516,0.7789955,15.12162,0,14.97667,4.658169,1.689662,0.4833907,1.134588,1.444006,2.507162,1.372575,22.68421,14.5046,7.329566,2.842992,1.017341,0.5989866,27.43934,0.2201371,-13.648,-0.8346383,-3.189108,-2.074241,-17.41765,-0.4233386,0.01486946,0.7711626,1.485663,0.6225687,8.354418,0.3984873,14.94977,0.3800499,23.81361,0.2301054,742.4352,0.264971,1483.064,0.1296734,-35.43079,-1.677176,1609.16,0.10089,1270.66,0.100674,-30.30466,-1.793827,2397.464,0.08156775,1096.149,0.2045827,-38.25785,-1.339238,-8.615178,-0.8711313,23.91784,0.3763427,0.07009035,0.2103455,-0.01580822,-0.7628548,1.121458,0.5354564,27.20371,0.2321758,-13.51535,-0.9539326,-3.569669,-1.994709,-15.1012,-0.3250023,-5.981898,19.16777,0.01270379,-0.01015798,0.1222375,4.444445,2.564103,0.34,0,0.03,0,-12.27781
36.75824,0.09463968,36.14856,37.38982,39.07923,2.930664,74.66585,10.41819,-43.75879,60.07559,1.360374,0.3690562,0.9741938,1.240671,1.776689,0.8024949,8.904201,6.780917,11.97694,8.449818,0.7370733,0.6653059,29.76325,0.2775732,-0.325822,-27.08579,3.896326,3.189538,-22.03778,-0.6312386,0.03617603,2.000273,0.8366936,0.6168145,9.504433,0.4290743,15.61993,0.8575248,28.97343,0.3459685,595.1368,0.2987159,1482.972,0.1442222,-26.70276,-2.115971,1547.218,0.1262759,1227.598,0.2454099,-33.80723,-1.26828,2499.294,0.09012736,1121.451,0.2300116,-41.47342,-0.9894823,-16.73264,-0.3520254,29.03218,0.2783925,0.07021695,0.2466614,-0.02573081,-0.7061961,0.7378765,0.625642,30.72488,0.243141,-0.2858652,-31.00625,5.064427,2.416972,-21.68468,-0.6374595,-9.533812,19.35154,0.03823977,-0.01993057,0.5858549,3.488372,2.424242,0.37,0.2892231,0.02666667,0.00942809,-13.48951
38.5717,0.0992845,37.24379,38.34915,40.66422,3.420425,202.9327,135.7412,21.31887,14.4903,1.594357,0.4175628,0.9005239,1.549169,2.208656,1.308132,12.44428,4.768539,4.199292,4.785008,0.95419,0.5215686,24.28791,0.2579671,-4.233942,-1.496662,-1.223466,-7.076164,-31.2824,-0.2677166,0.04230087,1.748415,1.404729,0.8428356,7.642557,0.5714962,13.07434,0.5704263,28.88036,0.2938415,655.7729,0.2284724,1459.047,0.09625058,-32.86942,-1.98329,1590.579,0.08508996,1121.11,0.1914583,-38.07775,-1.346741,2559.344,0.07051014,1018.919,0.2283728,-44.28831,-1.104363,-16.09194,-0.2534017,26.24534,0.1985269,0.06843169,0.2178909,-0.03319187,-0.2299714,1.059156,0.4415448,25.78571,0.2035753,-3.855327,-1.693299,-1.332485,-6.743085,-32.80853,-0.199396,-9.699274,18.42932,0.03882696,-0.0195509,0.4866276,2.877698,3.787879,0.222,0.07984985,0.025,0.005,-12.56191
35.16412,0.05569307,34.15948,34.45509,34.85224,0.6927643,12.65865,10.39929,48.86863,24.70651,1.683731,0.3034971,1.190328,1.719253,2.073428,0.8830996,26.36335,15.90445,6.015601,9.912251,1.237609,0.5072024,25.69637,0.3943645,2.601962,3.934426,-8.424791,-1.051138,-29.42402,-0.2778582,0.02259598,0.8794417,1.490444,0.433265,5.822272,0.4145291,-2.779752,-3.520885,25.679,0.1485283,504.3555,0.1686858,1569.02,0.05720447,-20.04899,-2.71562,1404.458,0.05767109,1227.746,0.07486524,-28.32191,-1.723367,2383.124,0.05163872,939.8503,0.1435401,-40.69861,-1.110113,-11.6315,-0.2364516,21.91778,0.2468614,0.03665226,0.3609436,-0.02521149,-0.2752656,1.144345,0.4468607,27.58579,0.3094819,1.390096,6.7709,-5.2121,-1.351146,-29.03264,-0.3013697,-8.655338,15.44387,0.03597367,-0.03572606,0.9776126,8.333334,4.761905,0.18,0.14,0.03,0,-13.39764
39.97943,0.09268363,38.29485,40.02974,42.68338,4.388538,143.2149,156.3908,53.64546,187.1609,1.050553,0.5962735,0.5678248,0.9197966,1.308807,0.7409822,9.256902,7.280885,7.714476,2.472033,0.5922384,0.7431902,23.23967,0.4378799,-5.266215,-2.132442,-6.015034,-2.229703,-28.38531,-0.4745137,0.04565347,1.619694,1.186699,0.5986921,8.467535,0.4116271,18.22919,0.636782,28.34389,0.3287083,708.0877,0.2341804,1438.806,0.126618,-45.7952,-1.563313,1660.908,0.132058,1202.42,0.1879474,-47.04322,-1.28901,2558.167,0.08240116,1077.688,0.2912674,-50.69663,-1.167946,-15.97408,-0.3504024,25.26507,0.310834,0.07899384,0.2160235,-0.03048388,-0.3747771,0.6712872,0.6603085,24.16658,0.3873172,-6.343857,-1.859795,-6.29191,-2.118472,-31.26333,-0.3932791,-8.676735,16.52055,0.05324514,-0.01045173,0.1804358,3.614458,3.125,0.26,0.1063955,0.06,0.04966554,-16.86144
35.89751,0.03625648,34.84686,35.25314,37.49266,2.645798,17.08851,12.24293,11.35965,7.425989,1.278773,0.5508958,0.5661044,1.31329,1.841532,1.275427,12.99167,6.208752,10.39469,9.564779,0.7774239,0.7677494,27.61037,0.2154976,1.151491,10.08652,7.207191,2.268174,-9.208673,-0.76581,0.01770003,0.819216,0.9990459,0.7756897,8.510776,0.3926581,15.52911,0.760559,27.52159,0.3153971,591.5948,0.2271664,1438.921,0.1458113,-32.45159,-1.98343,1554.627,0.08871105,1031.178,0.1482274,-40.74984,-1.485586,2558.965,0.05424523,892.0116,0.1620712,-48.06327,-1.20525,-13.9714,-0.5061521,25.08042,0.2795697,0.06348065,0.2640423,-0.01747881,-0.62555,0.8876717,0.6606277,28.24457,0.2013835,0.6498844,18.93986,8.838395,1.992383,-8.873506,-0.7814258,-16.15062,27.76513,0.03055902,-0.01733666,0.5109136,3.529412,2.531646,0.33,0.23,0.08,0,-14.04965
38.29683,0.03436789,37.40589,37.80927,39.215,1.809113,12.34945,11.34879,14.24986,6.910289,1.409019,0.4444773,0.682117,1.538081,1.989516,1.307399,12.48235,5.520225,11.96072,5.204832,0.9038247,0.7503814,22.14206,0.4166503,-2.422008,-3.089107,-3.732087,-3.674085,-33.08114,-0.4460995,0.01662073,0.8073205,1.193139,0.5783442,7.882598,0.4985328,3.895218,2.825408,26.97988,0.2624605,719.5122,0.1433345,1446.21,0.1125411,-59.09182,-1.481443,1679.401,0.08672035,1128.932,0.1853636,-67.19785,-1.135235,2627.723,0.06447565,1066.384,0.3266981,-71.96676,-1.018916,-14.22733,-0.272431,24.56105,0.2502267,0.06533851,0.3123584,-0.03381673,-0.3267154,1.048448,0.6388655,24.46647,0.3633118,-2.085365,-3.83864,-4.038785,-3.64258,-36.19627,-0.3908537,-9.677939,17.45679,0.04419558,-0.02687654,0.614582,4.666667,2.068966,0.3466667,0.3034615,0.11,0.09201449,-14.33884
38.68463,0.03070825,37.93327,38.55175,39.46333,1.530067,36.88335,25.66927,-0.1145424,12.8225,0.8694034,0.3891397,0.5691419,0.8535645,1.156241,0.5870995,8.576117,6.087176,4.064305,1.752768,0.4614375,0.9650103,26.03373,0.4058315,2.11627,4.566014,1.505227,10.86607,-26.18118,-0.3717341,0.01872389,1.03619,1.079727,0.8732018,9.98807,0.3958532,16.59354,0.6345803,30.20745,0.2787216,650.0817,0.2683977,1466.233,0.1509581,-74.04168,-1.148271,1650.865,0.1493329,1198.982,0.2599078,-70.21684,-1.063885,2560.412,0.1270459,1074.733,0.2629262,-74.47122,-0.9692014,-17.90656,-0.3985127,28.08544,0.3464024,0.06144108,0.2392505,-0.03366955,-0.2869072,0.5574114,0.8780819,28.67026,0.3423882,3.673648,2.558611,2.637371,6.615238,-27.17156,-0.3596286,-8.880496,16.73446,0.03948337,-0.023396,0.2322928,4.201681,2.575107,0.275,0.1899781,0.09333333,0.06774133,-17.3765
37.63228,0.06584995,34.97334,38.88076,39.87706,4.903721,15.12423,2.722726,19.89194,2.2783,1.60338,0.3998832,1.047152,1.487915,2.137007,1.089855,11.44786,5.054003,10.593,5.555421,1.085643,0.5980013,23.7035,0.3597751,-2.472209,-3.680264,-0.3430509,-29.49785,-33.09427,-0.354631,0.02088054,0.6613485,1.038472,0.5488786,7.40044,0.3940038,2.077176,4.959641,25.4474,0.2512093,750.3611,0.1463586,1349.702,0.1754348,-58.37477,-1.404115,1766.656,0.10545,1181.045,0.2836422,-67.71859,-1.064347,2554.508,0.06043033,1102.856,0.2427568,-69.23176,-1.029154,-15.86549,-0.2957356,23.68216,0.2375541,0.04969407,0.2214041,-0.04336563,-0.2824078,1.242317,0.5436054,25.76667,0.2670043,-1.043074,-8.867889,2.224569,4.221451,-35.77192,-0.3422078,-8.703314,19.47264,0.04274233,-0.03010678,0.7491288,4.320988,3.821656,0.1833333,0.1331248,0.064,0.03611094,-12.86045
39.09525,0.1686818,34.07756,36.34707,41.10116,7.023605,139.5943,146.9426,37.06311,11.23377,1.075941,0.6175742,0.4701099,0.9541209,1.568328,1.098219,11.48697,5.601838,12.62443,5.758165,0.6120285,0.8591363,16.69233,0.9391425,-3.799448,-3.070846,1.441838,7.755492,-25.3338,-0.5273908,0.03250037,1.169526,1.090326,0.7004755,7.960464,0.5087889,6.648876,1.919754,19.43743,0.518446,720.7289,0.2045482,1390.15,0.115382,-77.1763,-1.121384,1683.266,0.1158832,1086.256,0.2736641,-73.46111,-1.05327,2596.183,0.07560994,1053.487,0.2202724,-75.9037,-0.99488,-12.78316,-0.4119133,20.5475,0.3636658,0.07128221,0.2409573,-0.02988426,-0.4190615,0.82984,0.6165687,23.29638,0.5026477,-6.387867,-1.816604,3.277844,3.506328,-29.78434,-0.4187307,-2.292144,9.545785,0.04609175,-0.007916416,0.1858087,4.794521,4.255319,0.1533333,0.07363574,0.05833333,0.03184162,-15.85989
